NH3_ug_m3,temperature_C,humidity_%,SO2_ug_m3
10.711,20.93,58.53,7.887
8.924,19.57,68.81,8.151
11.284,19.49,60.84,10.703
11.47,19.56,58.48,9.748
9.212,22.7,55.95,9.654
9.606,21.87,58.32,9.517
9.763,23.56,50.71,10.873
11.657,25.9,50.49,9.931
7.454,22.55,53.94,9.008
29.683,28.21,51.92,66.286
10.604,27.95,56.57,12.822
11.359,29.44,54.14,15.218
11.082,28.72,64.53,10.444
10.585,29.3,62.86,10.585
11.574,30.97,64.88,10.541
9.334,33.07,61.8,10.461
12.488,30.92,75.78,12.14
11.163,30.44,66.05,11.476
10.619,27.65,66.23,9.191
12.244,25.95,72.71,11.087
11.466,24.44,70.93,10.783
10.85,23.5,66.61,8.085
11.958,20.42,77.87,8.526
9.276,20.98,71.71,5.476
8.817,20.38,66.17,10.352
9.548,20.34,73.83,5.954
9.866,20.49,65.65,9.402
10.269,20.94,60.29,10.583
10.541,20.99,67.53,7.915
8.979,21.1,59.39,9.955
12.02,20.48,57.94,10.32
12.163,23.35,53.14,11.701
7.134,24.17,54.61,9.738
10.816,27.19,53.04,8.479
10.62,28.93,61.24,13.105
11.681,30.0,50.31,9.88
8.768,30.57,63.87,12.026
10.981,30.0,56.83,11.719
9.988,29.71,62.18,9.919
11.335,29.27,63.3,10.017
10.553,27.86,64.33,8.038
10.399,30.06,70.82,10.284
11.63,27.62,69.32,7.504
12.102,25.13,67.47,7.872
13.666,24.34,71.02,11.662
11.084,23.0,67.35,8.723
9.067,22.89,67.19,10.546
9.24,23.08,62.08,6.878
10.214,20.59,64.61,8.587
11.27,17.8,66.46,7.649
8.798,20.06,62.81,6.872
7.741,20.27,67.85,7.542
8.91,20.69,69.11,8.491
11.961,21.0,55.15,10.723
7.083,23.05,52.4,9.197
8.764,24.07,59.45,13.195
10.067,25.26,56.0,11.1
11.956,27.08,59.48,9.541
7.689,27.27,57.33,9.048
7.992,28.24,56.23,14.308
9.688,31.27,57.91,8.833
11.552,30.79,62.32,11.317
10.686,31.28,61.82,9.169
11.074,31.59,69.61,10.561
11.957,30.25,61.45,11.29
10.717,29.94,73.18,14.698
11.932,25.89,62.1,8.146
11.21,26.83,70.97,9.175
10.803,25.07,69.34,9.433
9.755,26.01,64.32,12.907
10.423,23.9,61.35,7.15
12.813,20.99,63.93,8.705
9.841,21.4,66.85,5.403
10.808,20.66,62.32,5.834
11.674,20.78,58.75,8.524
10.123,19.18,66.26,9.511
7.063,21.34,53.99,9.184
5.553,21.43,59.98,9.14
10.717,23.08,52.43,10.996
10.221,23.07,50.7,9.766
11.794,24.53,52.5,9.124
12.293,27.94,57.67,9.276
8.898,26.48,50.5,10.527
9.785,27.6,58.41,9.393
8.257,29.51,55.07,11.539
7.494,29.14,57.72,9.217
11.359,29.17,64.52,12.534
13.284,30.19,73.68,10.855
9.34,27.76,63.27,9.057
12.847,27.56,71.45,10.546
10.318,30.2,68.59,10.513
9.743,27.08,68.74,8.864
12.132,24.34,75.2,11.6
11.785,24.44,67.27,10.91
11.155,23.42,65.23,7.882
11.058,22.89,70.41,8.988
9.215,20.75,73.3,9.011
10.778,21.58,67.99,7.113
9.485,17.74,57.54,8.06
9.733,19.09,58.64,8.957
10.168,21.05,63.09,8.528
7.367,22.05,63.84,8.193
10.72,21.59,57.16,9.333
9.855,24.2,53.13,7.085
12.116,24.44,61.75,12.934
11.071,26.15,55.14,8.515
12.146,28.92,53.82,9.759
6.828,29.81,54.41,8.067
7.665,28.32,54.39,9.414
12.809,28.75,72.43,11.837
11.19,29.69,68.85,9.759
9.367,29.98,62.61,7.678
14.352,28.73,74.1,10.986
8.147,29.97,70.96,9.503
10.652,28.1,71.99,8.628
10.881,26.97,68.02,8.129
10.971,23.67,69.11,9.248
12.107,25.29,70.73,7.83
27.135,19.3,62.24,42.627
10.732,22.65,66.88,6.486
12.546,21.98,67.19,10.109
6.181,19.84,70.48,9.692
9.739,21.66,60.95,6.648
11.131,20.23,64.6,7.238
9.404,20.88,51.18,6.999
8.887,22.01,62.43,9.529
11.472,26.46,52.89,8.501
10.109,25.45,56.21,8.257
9.29,25.97,57.05,11.854
8.784,25.33,56.53,11.259
10.235,27.81,56.07,11.551
8.2,27.69,52.8,8.652
10.683,30.45,55.86,7.335
9.526,30.13,65.34,9.912
8.341,28.78,61.03,9.33
8.081,30.06,65.08,9.44
10.537,28.44,61.45,12.728
9.33,28.85,72.51,9.469
10.695,26.6,65.07,10.156
11.291,26.46,74.81,9.219
8.947,26.03,67.17,8.981
8.38,23.78,75.21,10.766
8.558,22.16,70.39,5.086
8.573,21.84,66.84,9.932
10.902,21.64,73.82,8.814
10.585,18.97,65.22,8.881
11.664,20.39,62.22,10.935
12.007,21.83,65.24,8.321
9.986,21.44,53.75,5.771
10.918,21.61,47.91,12.414
10.265,23.35,61.38,8.104
8.94,24.33,52.6,8.131
11.616,25.98,59.13,11.262
9.571,23.94,56.13,11.339
7.986,25.71,52.09,11.386
11.257,29.82,60.44,9.363
9.307,27.6,58.03,10.007
11.701,30.39,57.29,12.722
11.214,29.66,59.47,8.129
9.566,28.71,58.81,13.27
9.723,29.83,69.28,10.866
11.523,28.86,65.59,8.791
8.881,30.11,70.46,12.508
11.103,25.62,70.67,7.637
11.893,26.81,67.91,8.359
12.938,24.21,65.31,8.392
11.389,21.79,80.73,5.321
9.064,22.5,69.13,8.535
10.818,21.43,74.97,6.454
10.443,20.29,70.4,5.854
9.283,20.34,62.64,7.092
10.56,19.48,62.57,9.312
9.877,19.7,60.53,8.672
8.136,22.4,65.64,7.841
10.361,22.25,60.31,11.985
10.776,23.63,52.96,9.4
9.656,25.36,57.33,9.839
10.372,26.64,59.41,12.536
12.018,25.81,52.29,10.308
9.021,30.1,60.24,9.454
9.215,29.5,65.3,9.872
10.343,29.61,58.42,10.372
9.444,30.54,61.04,11.074
10.54,30.14,70.63,10.749
10.362,30.27,66.5,5.928
11.125,29.2,65.65,10.046
13.001,28.38,74.38,10.514
11.589,27.94,73.96,9.93
11.152,26.08,72.3,6.328
9.956,23.54,76.15,7.207
10.135,21.18,75.63,8.95
12.222,23.49,69.25,7.41
10.337,20.41,75.82,7.127
10.407,19.63,72.33,12.318
11.155,17.88,56.23,9.077
11.038,20.54,57.98,6.471
10.536,20.81,51.15,10.554
10.072,19.61,57.21,10.154
10.159,23.01,52.4,11.462
11.125,23.07,53.19,8.672
9.015,28.19,60.53,10.902
9.502,25.58,49.42,10.822
13.183,26.94,57.76,10.589
7.219,27.45,59.01,9.315
7.572,30.83,59.84,9.664
11.094,29.35,62.62,12.684
11.046,29.1,55.24,8.975
14.939,30.64,63.0,14.183
8.121,27.64,74.34,11.574
11.647,29.25,65.04,12.66
11.832,29.6,77.76,9.18
9.876,26.94,66.27,8.151
13.441,25.73,66.06,8.44
12.371,24.72,68.09,9.819
11.024,24.52,75.61,7.861
10.166,22.88,67.64,6.512
11.029,21.16,69.55,9.261
10.205,21.22,66.53,5.356
10.049,18.84,64.2,7.051
11.255,21.01,67.44,8.76
8.772,19.37,63.5,8.286
9.237,20.93,54.19,10.09
7.644,18.71,56.39,8.338
9.199,24.09,63.66,11.249
10.56,24.13,57.7,10.124
7.775,27.53,50.66,10.589
9.96,27.88,51.74,13.001
8.989,29.79,62.32,13.272
10.042,27.94,63.23,11.855
10.318,30.98,58.66,12.926
10.659,32.43,67.41,11.25
11.027,30.65,72.89,9.159
11.728,30.19,74.25,9.245
9.593,28.65,76.49,7.679
10.129,26.78,73.57,8.624
11.828,27.11,71.43,8.421
13.595,23.1,70.81,8.38
10.771,23.11,72.07,5.708
11.75,20.28,67.84,10.919
10.54,20.53,68.64,6.153
10.578,21.35,73.52,6.226
10.128,20.68,60.05,6.63
12.891,19.91,58.5,9.377
10.78,20.22,65.91,7.202
13.625,18.25,59.26,7.536
10.701,20.86,51.3,9.567
9.743,21.53,57.49,8.561
10.131,22.76,56.12,8.556
11.168,25.57,54.94,9.696
9.32,25.11,59.68,9.85
11.2,26.62,52.4,9.213
13.135,25.88,59.06,11.474
9.674,28.82,59.82,9.851
9.802,28.37,62.74,10.749
8.176,29.94,57.73,10.857
8.656,28.54,64.64,7.651
9.956,29.3,68.74,10.367
9.593,28.21,72.48,9.32
8.579,29.35,78.98,12.054
11.372,26.74,75.61,9.207
15.073,22.64,74.51,8.818
13.53,22.04,77.48,10.349
10.761,22.41,70.38,7.26
12.123,20.2,76.54,9.276
10.1,16.96,73.14,8.006
12.023,21.64,64.95,9.648
8.113,20.65,72.6,6.792
10.517,20.58,64.62,6.268
10.955,19.73,69.68,7.317
9.653,21.76,60.46,7.365
10.222,21.44,55.73,8.031
8.001,23.74,54.11,8.336
8.636,23.68,55.48,7.954
8.49,27.9,54.89,9.685
10.413,25.4,63.06,11.673
10.878,29.8,59.13,12.754
9.862,29.16,54.45,12.071
9.43,29.03,63.69,6.8
9.616,29.99,65.41,11.761
12.698,30.5,65.1,12.057
10.494,30.76,69.98,9.997
11.184,28.7,70.39,8.101
7.755,26.22,74.37,5.404
13.116,26.15,74.93,9.905
11.01,26.97,74.37,8.445
12.253,25.11,67.44,4.994
12.038,23.38,80.31,8.577
11.341,22.21,64.34,7.024
10.558,21.29,68.39,7.89
12.764,21.35,62.6,8.254
8.453,19.17,66.74,7.952
12.268,18.27,63.63,4.888
10.014,20.48,60.48,7.742
12.041,20.21,65.56,5.21
10.318,20.96,62.66,9.803
10.038,22.56,56.11,11.841
8.051,27.71,60.37,11.214
8.678,26.18,63.68,9.283
9.94,27.66,62.63,9.377
12.996,26.79,58.95,7.364
9.139,26.84,54.79,9.749
10.7,28.57,64.38,12.181
10.955,31.45,67.82,8.993
11.459,29.95,64.14,10.159
9.44,29.77,69.24,9.951
11.238,29.14,70.48,10.849
9.823,26.51,77.63,7.148
11.744,27.68,80.29,8.888
11.346,23.96,77.85,7.647
13.421,25.12,72.54,8.456
12.137,22.75,76.67,9.064
11.975,19.04,73.4,5.792
9.968,19.5,68.85,7.08
8.283,17.75,75.59,5.366
6.878,21.05,62.44,7.273
8.668,19.8,65.74,4.845
10.73,17.65,64.75,7.577
9.946,21.57,58.59,9.549
9.33,21.51,60.7,5.942
10.102,21.58,61.45,10.921
9.711,26.67,58.37,13.935
12.934,26.08,59.55,10.591
11.12,26.81,58.89,11.005
9.973,27.71,62.93,8.711
8.726,27.17,60.48,9.411
12.237,27.92,62.07,10.346
12.006,31.2,65.47,10.274
8.541,28.92,72.2,8.786
11.744,29.02,62.4,8.296
13.722,25.74,67.41,7.891
11.816,25.58,81.42,8.981
10.539,26.68,74.22,8.005
13.427,25.11,71.76,8.03
10.704,25.47,76.3,4.364
8.655,23.77,69.18,7.683
9.94,20.85,62.64,7.374
10.043,20.9,70.81,7.216
11.79,19.45,64.54,7.465
10.139,22.06,66.04,9.038
9.104,21.14,64.88,11.365
12.325,20.47,62.2,12.576
9.918,21.3,53.14,10.761
9.642,23.83,58.81,7.087
8.984,23.99,59.68,9.894
10.989,26.46,52.03,10.93
8.849,23.25,51.83,12.009
9.276,27.65,54.43,10.307
8.795,27.51,62.96,8.846
9.532,31.03,53.64,7.656
10.501,31.28,66.88,10.087
11.971,29.63,67.2,11.857
8.504,31.27,66.67,10.639
10.07,31.06,63.71,7.984
10.227,28.22,68.1,11.092
13.001,30.06,75.69,10.557
10.986,25.85,78.39,6.128
13.679,24.34,69.51,9.518
11.996,24.34,77.93,9.216
10.918,21.67,75.3,5.512
8.91,21.16,71.26,9.323
10.311,21.95,66.68,8.736
12.11,19.79,65.38,9.28
11.508,17.49,73.16,8.524
10.623,20.14,64.51,11.424
8.462,19.36,67.19,7.771
7.385,22.03,61.18,8.817
12.011,22.86,57.13,7.791
9.06,25.0,60.48,10.096
9.152,25.61,66.5,10.434
8.516,27.13,55.57,11.705
8.753,26.22,62.6,11.308
11.071,29.03,60.98,11.894
7.232,31.22,56.07,6.713
10.95,28.53,57.91,11.342
10.819,31.69,64.06,8.362
9.88,28.7,69.33,9.738
10.597,27.83,73.38,8.266
12.171,28.42,65.24,8.713
11.358,27.88,75.41,10.43
12.087,26.91,73.12,12.213
10.105,23.37,73.88,7.604
10.158,23.75,75.95,8.287
10.182,21.2,79.78,5.58
10.641,19.2,72.74,8.62
10.755,19.08,64.44,6.027
12.277,18.79,67.19,5.687
10.036,20.08,69.52,9.266
8.737,21.01,67.58,4.996
9.793,18.36,64.77,8.164
9.205,21.34,58.41,7.015
9.691,20.55,53.71,10.817
9.457,23.92,60.74,10.848
11.984,23.71,53.25,9.43
8.688,24.49,61.15,6.887
11.015,27.92,61.95,9.993
9.594,27.29,58.58,10.684
8.822,28.41,61.66,11.254
12.009,26.62,64.83,10.54
11.426,30.59,63.65,10.609
10.514,30.27,62.65,8.243
9.58,28.79,69.95,9.549
12.252,26.16,72.02,8.886
11.536,28.41,78.48,8.114
10.694,24.95,70.71,9.442
9.618,23.91,78.38,11.328
12.219,25.94,69.25,6.8
10.484,21.11,67.66,9.541
11.963,21.81,70.56,9.678
12.408,20.8,66.34,6.212
11.443,20.1,62.74,8.267
9.938,19.73,74.12,8.743
12.079,20.01,62.46,6.706
9.844,20.38,71.59,9.934
9.199,20.79,56.71,10.144
8.833,23.7,52.58,10.876
8.798,21.52,63.78,11.1
10.904,25.61,55.44,10.183
11.158,26.67,59.17,9.459
9.711,27.73,53.99,11.634
13.126,29.26,60.53,6.693
7.319,28.61,56.86,8.09
8.222,26.97,63.98,9.643
10.316,29.3,64.45,10.601
10.278,28.03,69.33,14.595
10.827,27.84,72.84,11.185
11.73,26.43,72.96,12.441
14.026,26.31,75.07,8.048
11.284,24.97,73.63,7.911
11.055,21.53,72.6,8.018
11.722,23.93,75.95,8.228
13.46,24.55,72.82,4.928
11.813,21.58,71.71,8.801
11.451,19.81,71.93,7.818
10.849,19.49,64.28,4.876
11.637,18.81,72.29,7.658
10.285,19.59,63.51,4.749
11.962,19.94,63.07,7.05
11.176,19.77,60.74,8.351
9.061,23.84,62.26,4.888
8.486,21.24,60.2,7.351
12.135,25.18,58.37,10.595
7.718,25.49,64.64,9.195
10.608,29.1,46.83,10.635
10.992,28.26,65.89,10.365
10.622,28.21,66.26,8.508
9.878,28.85,57.16,8.802
10.883,29.36,70.29,9.956
10.669,27.77,72.88,8.421
13.286,27.73,72.82,10.008
11.576,25.71,66.0,9.957
14.723,25.71,76.23,8.457
10.514,25.72,78.33,9.147
9.429,24.68,72.29,7.181
10.289,20.65,76.07,8.512
11.597,21.65,72.09,10.128
11.287,21.46,75.77,9.339
8.911,19.79,69.32,5.218
10.646,18.73,66.32,8.611
10.25,18.75,66.65,4.908
9.281,18.77,59.37,4.124
9.994,19.15,62.25,8.596
11.472,20.92,62.6,9.726
10.993,24.51,63.36,6.527
9.475,22.06,60.07,10.963
10.156,23.86,53.08,8.899
11.386,25.48,64.49,7.747
11.901,25.92,65.62,9.999
12.185,29.1,61.6,11.421
11.186,25.73,59.8,11.582
8.996,28.44,62.61,8.845
7.373,30.23,65.99,9.811
11.114,28.72,69.99,10.021
14.621,27.59,69.59,7.37
10.84,28.31,69.03,7.52
8.562,27.83,77.83,9.105
9.855,25.79,75.56,7.794
13.658,23.28,70.6,9.479
9.08,23.5,75.7,9.238
9.628,21.26,74.38,7.04
13.159,21.6,69.59,8.535
13.069,21.69,75.59,7.895
9.033,16.29,69.42,8.257
13.682,19.3,66.17,9.565
11.259,17.26,64.63,9.438
11.458,22.77,64.81,7.03
9.181,20.07,61.09,7.725
9.538,22.57,59.78,9.387
9.778,22.83,63.57,8.446
11.822,23.21,53.36,12.276
12.04,24.36,54.3,10.87
7.852,28.57,63.21,11.035
8.075,28.85,71.04,10.301
12.389,30.83,66.54,10.624
12.306,29.07,72.42,6.26
13.323,29.52,65.3,11.577
10.615,28.68,66.56,5.82
11.002,28.16,72.86,8.191
10.239,26.46,76.51,8.805
12.145,26.77,68.72,10.344
12.823,24.52,73.91,12.44
9.743,24.7,74.93,8.703
13.658,23.08,72.05,9.739
12.914,22.02,71.71,6.607
11.777,22.65,76.06,9.799
11.832,19.8,72.91,7.082
9.952,20.25,72.3,6.299
11.869,21.56,68.61,8.392
9.613,20.83,61.7,7.545
10.379,21.15,64.95,9.165
11.775,20.19,57.8,11.943
10.924,21.87,59.09,7.973
11.269,21.22,55.39,5.719
7.986,24.69,56.82,12.125
10.287,25.72,59.9,11.852
10.061,26.62,58.5,11.092
13.569,28.86,58.07,10.667
7.425,26.98,67.81,10.847
10.667,30.89,64.71,8.574
11.272,30.18,65.15,11.674
14.15,28.84,65.0,9.502
12.648,28.25,63.77,13.319
10.382,28.21,72.03,8.203
10.794,28.42,68.68,6.54
13.258,25.51,77.84,9.963
12.754,24.27,75.38,9.59
13.178,22.82,81.22,9.06
8.697,23.73,75.08,6.994
10.298,20.12,70.01,6.99
13.193,19.73,63.74,9.849
10.263,21.02,72.56,6.921
11.443,19.2,62.29,6.632
8.672,20.55,63.78,6.666
8.08,18.6,70.18,9.653
7.528,20.24,64.27,9.138
10.438,23.3,62.12,6.672
8.912,21.91,63.54,8.451
11.796,23.84,63.11,10.366
11.107,25.62,66.08,12.086
10.399,25.33,58.15,9.795
10.968,27.06,60.32,9.784
11.408,28.48,59.8,10.826
10.182,28.91,65.28,10.326
11.075,30.56,66.96,9.76
12.573,30.7,62.54,11.114
12.895,27.32,68.87,10.642
12.217,27.69,78.9,11.272
9.77,27.33,75.39,8.924
9.939,27.13,78.08,6.953
13.221,24.88,75.0,7.447
13.814,23.07,67.67,9.277
9.598,22.32,73.9,5.781
10.405,21.29,77.31,7.05
9.091,18.58,66.74,8.561
10.319,19.42,72.54,7.321
9.459,20.69,60.9,5.347
14.418,18.86,65.72,7.372
10.964,19.77,65.89,8.96
9.946,20.12,60.8,7.43
7.852,18.67,70.67,8.044
7.886,22.67,58.01,8.39
11.128,24.3,57.39,9.143
11.459,24.62,60.8,10.36
10.012,25.06,57.76,8.17
11.725,26.42,56.29,12.718
9.81,29.19,59.32,11.278
11.334,31.14,68.67,9.171
11.575,30.6,66.49,8.199
10.846,27.16,76.59,10.439
13.663,29.3,69.94,13.291
13.571,26.68,76.21,7.646
13.99,25.74,76.68,4.604
10.493,24.68,73.61,8.075
11.838,24.79,72.19,9.63
12.058,23.8,68.51,7.471
10.314,21.32,76.85,8.122
11.123,20.31,78.16,5.645
11.255,20.17,65.35,9.382
11.719,19.79,68.3,7.365
10.04,20.28,65.26,8.828
9.689,17.49,68.06,9.597
12.343,19.56,62.61,9.697
9.581,19.05,67.56,10.244
9.733,21.3,59.46,8.739
10.283,22.3,55.26,8.986
11.491,23.81,58.05,9.458
11.121,24.2,58.77,6.496
11.727,24.58,63.1,12.647
7.79,24.89,60.78,9.925
11.976,28.04,65.69,11.704
10.322,28.18,62.7,9.68
12.112,28.05,66.75,11.57
7.064,30.28,66.86,9.79
12.248,27.16,68.54,9.459
10.87,29.1,78.68,9.013
12.668,28.31,72.0,7.942
13.584,22.82,74.27,8.232
12.819,23.97,80.11,11.948
12.934,22.09,78.66,8.366
11.115,17.87,81.42,11.01
11.445,18.59,75.52,7.411
10.287,20.46,69.53,6.633
11.219,21.46,78.23,7.766
12.32,19.87,70.47,8.435
11.56,19.34,65.46,9.699
10.28,19.43,64.38,6.516
10.877,22.27,63.21,10.604
8.198,23.86,60.27,5.564
7.291,21.79,54.92,5.295
7.41,21.38,66.65,9.51
9.495,22.56,60.33,8.232
9.965,27.87,61.95,8.847
10.431,27.26,70.8,8.292
10.795,28.33,61.41,11.494
9.55,26.47,68.7,8.361
10.898,27.88,64.98,10.136
9.341,28.26,71.5,9.129
13.227,28.36,72.95,7.553
11.339,26.84,76.97,9.81
8.468,25.04,79.91,3.569
13.181,24.14,73.56,8.572
11.612,25.23,81.81,10.031
11.414,22.78,81.82,6.907
10.365,22.02,74.07,9.097
9.732,19.17,73.78,4.14
7.925,15.91,70.17,6.512
11.006,18.33,69.0,4.927
11.033,17.66,63.55,4.409
7.11,19.29,69.4,8.29
13.267,23.32,56.16,8.146
8.751,21.0,59.92,7.691
10.867,24.49,61.25,6.48
9.985,23.09,65.83,7.338
9.817,22.95,58.18,9.393
9.455,25.42,62.35,7.096
11.368,28.34,61.11,7.098
10.93,29.43,66.49,12.119
9.456,27.34,65.86,6.911
8.68,28.84,69.61,9.765
10.156,26.99,66.16,10.78
11.627,29.52,66.38,8.752
9.945,29.9,73.83,7.101
12.625,27.29,72.07,7.773
12.075,25.4,75.41,10.683
10.748,25.43,77.36,9.173
13.593,24.2,81.33,7.597
12.644,22.51,79.24,9.838
11.258,21.42,72.57,5.757
10.405,19.96,69.44,7.335
12.916,20.57,79.19,7.165
10.094,19.76,64.1,7.89
10.767,17.44,66.76,4.776
10.583,17.58,69.09,11.121
10.336,18.99,71.13,8.504
11.087,20.97,62.16,9.48
9.124,21.3,61.76,7.629
10.417,21.56,57.35,11.236
8.318,23.94,61.08,10.02
9.593,24.52,56.25,11.161
9.117,27.18,58.65,6.887
11.134,27.56,65.97,11.343
10.09,27.57,62.84,8.362
12.333,28.73,70.17,10.877
10.875,30.2,67.96,9.473
9.318,27.77,65.17,8.629
12.278,28.44,77.25,7.669
13.486,27.07,68.97,8.564
11.07,26.63,73.1,8.378
11.286,24.13,75.5,10.743
13.132,23.75,80.6,8.943
12.88,23.66,74.2,5.937
11.188,20.0,71.8,8.841
10.652,18.49,74.88,7.208
8.626,17.74,71.72,6.327
10.701,17.39,68.78,5.43
11.467,19.25,69.65,6.41
8.465,17.02,61.9,6.981
11.705,18.85,57.9,10.349
8.385,20.75,71.68,6.766
12.534,21.54,62.27,8.663
10.151,21.78,61.75,8.14
10.263,23.77,57.66,8.077
9.738,24.96,64.65,7.932
8.393,25.77,59.72,7.955
9.241,26.82,51.98,11.759
8.857,30.55,62.52,8.942
12.016,29.34,65.59,11.268
11.376,31.52,68.11,12.15
11.739,27.77,70.06,11.681
12.011,27.77,70.21,8.91
13.41,25.48,71.48,6.287
10.633,25.07,74.52,8.234
13.439,27.12,69.93,7.683
10.202,22.91,68.96,7.141
12.451,24.55,76.91,11.541
11.246,19.55,76.17,4.7
10.132,18.74,77.96,7.39
15.178,18.8,71.76,7.401
12.092,18.63,66.08,7.976
8.943,19.56,61.23,4.706
9.163,19.17,63.36,6.873
11.469,18.63,66.68,6.243
12.908,19.76,69.1,9.745
10.081,20.57,62.28,9.04
10.516,21.06,56.41,8.118
12.047,22.39,57.47,6.03
7.767,25.98,57.87,12.629
9.834,23.76,60.44,9.447
11.192,28.93,67.82,8.88
11.379,27.37,69.79,7.95
10.802,27.36,66.23,9.722
11.607,29.34,69.73,10.1
11.548,30.07,67.87,8.092
12.135,29.13,66.15,8.013
10.785,27.59,81.8,7.004
9.611,27.26,66.63,5.944
11.61,22.69,69.38,9.057
12.545,22.83,84.18,8.015
12.737,21.07,76.79,7.962
11.009,22.42,71.42,8.128
9.161,19.46,77.38,7.299
7.98,20.14,76.09,2.835
7.714,19.27,65.73,6.229
11.762,17.34,67.07,8.163
13.23,17.84,70.63,7.355
11.994,20.59,61.93,7.806
7.439,18.9,64.67,7.6
9.704,21.02,67.97,9.721
11.841,21.14,51.9,9.65
12.544,22.99,59.83,8.717
10.79,24.61,62.52,11.11
11.992,24.93,55.1,8.271
10.594,25.75,61.42,9.805
13.729,28.04,69.38,9.824
8.817,27.19,64.31,8.814
11.979,27.4,63.26,9.068
8.638,27.07,75.79,7.745
10.847,27.61,74.98,7.753
11.707,28.04,74.58,4.896
13.078,27.68,75.73,7.567
12.025,23.79,81.04,7.043
16.193,25.95,78.38,10.849
12.007,20.87,79.51,9.183
11.283,22.17,73.36,8.051
12.156,18.97,67.19,5.859
11.706,18.0,75.69,6.805
8.749,17.65,75.67,7.073
11.163,18.22,68.5,6.566
12.797,19.15,70.88,3.011
10.222,19.76,64.06,6.144
10.821,18.62,63.38,6.832
11.04,19.6,69.48,8.782
9.531,20.89,60.51,10.761
11.226,23.15,60.0,12.057
12.4,24.33,54.19,8.833
12.042,24.64,65.23,8.768
10.07,27.14,60.9,10.995
9.867,30.33,65.99,8.178
8.648,27.51,66.07,9.726
10.198,27.76,67.62,9.122
12.756,28.79,71.0,8.512
12.976,26.94,73.24,10.273
11.907,27.62,79.76,8.491
9.419,24.92,82.41,9.37
14.324,26.78,79.73,10.12
14.747,23.7,82.49,7.293
14.769,21.25,80.54,8.142
12.261,20.08,78.31,6.302
12.239,19.13,80.88,7.429
12.646,20.6,68.17,9.106
9.976,16.93,68.73,6.142
10.26,17.4,66.32,6.536
11.74,17.69,66.32,7.898
11.71,18.85,68.34,6.659
7.067,19.34,59.48,8.247
9.967,18.91,64.68,9.773
10.758,21.42,59.52,8.852
11.221,23.08,60.21,6.214
10.757,23.74,62.67,9.325
10.28,26.52,69.4,8.437
7.316,27.84,61.09,9.895
8.142,27.43,65.28,10.221
11.96,28.3,63.22,10.134
9.228,25.6,66.71,5.398
12.06,27.52,67.32,7.844
10.79,28.73,74.58,8.297
11.585,26.23,76.96,7.577
10.678,24.81,79.28,8.938
12.244,27.23,74.31,7.814
10.682,25.38,79.63,8.069
10.09,22.46,77.78,7.718
12.944,22.06,76.3,5.635
10.815,16.99,70.29,6.776
11.762,17.92,74.21,9.979
12.554,17.8,72.41,5.687
10.292,17.83,70.2,6.443
11.019,17.69,69.33,5.875
12.527,15.72,68.58,6.053
8.859,20.04,59.75,7.074
8.779,21.26,62.0,5.276
9.459,23.74,64.13,8.04
7.74,22.16,60.72,10.375
12.005,23.36,65.91,9.527
10.184,22.39,63.23,10.808
9.085,26.29,56.32,10.136
11.239,28.52,69.16,7.843
9.659,27.21,67.26,6.409
8.36,30.68,62.72,9.29
10.97,27.63,70.86,9.013
11.929,27.62,68.72,9.357
9.938,25.01,78.47,12.043
10.455,25.95,76.58,9.79
10.435,22.03,73.83,6.229
13.921,23.94,81.04,7.199
13.948,22.69,79.36,7.986
11.078,22.24,75.78,9.19
11.019,18.35,70.47,6.195
9.737,18.97,70.43,5.509
11.859,18.96,68.44,4.191
11.643,18.55,72.98,8.304
9.405,17.15,61.2,7.945
12.172,15.82,65.8,6.832
12.034,19.9,63.33,5.954
10.206,20.34,67.21,8.111
11.037,21.05,63.19,6.308
11.071,23.94,64.13,8.528
10.512,24.26,60.16,6.988
11.225,23.94,58.14,8.06
14.101,24.24,63.03,10.561
10.596,26.0,69.1,12.345
12.216,30.72,71.02,9.332
12.254,28.89,68.27,10.857
10.768,28.08,68.62,8.549
10.275,27.13,69.76,8.247
13.009,26.26,75.1,9.511
13.942,26.92,77.47,10.132
14.99,23.73,83.61,8.121
14.541,23.71,78.48,9.529
11.633,21.31,80.17,7.635
12.436,22.85,73.8,7.831
11.729,20.38,75.81,9.489
9.075,20.19,74.55,6.665
10.931,17.49,71.5,6.681
11.544,19.2,70.1,7.521
13.332,17.73,68.62,7.854
11.206,18.73,68.11,6.97
9.546,21.36,69.2,6.382
11.898,19.18,54.19,7.191
12.459,21.88,66.91,6.61
11.237,23.46,55.34,10.113
10.72,24.85,63.69,9.432
10.12,24.89,72.68,9.31
11.302,28.97,64.36,6.87
9.767,25.71,66.9,13.535
10.936,29.51,66.87,8.945
11.699,29.39,72.85,8.024
11.829,30.04,73.7,12.812
12.525,25.36,71.48,11.101
12.021,25.42,75.38,9.165
11.278,27.22,72.64,5.794
14.596,21.97,77.43,6.072
11.734,21.0,76.5,7.923
11.661,21.05,78.46,6.059
10.024,20.66,74.27,7.395
11.888,21.31,74.98,7.452
8.658,18.38,74.22,6.428
8.014,17.37,72.57,5.554
13.961,18.21,71.47,5.848
8.363,18.57,67.6,5.572
10.247,19.04,63.22,9.629
10.113,19.09,65.04,8.381
9.993,17.99,62.73,6.156
10.666,20.45,66.74,9.63
10.581,24.55,66.97,7.697
